overall,potential,age,league_id,league_name,club_team_id,club_name,value_eur,nationality_id,nationality_name,preferred_foot,club_jersey_number,Goalkeeper,Defense,Midfield,Attack
-0.44365951409412696,1.254349827968221,20,53,La Liga,468,Elche CF,2200000,45,Spain,1,30,0,0,1,0
0.47770235347941653,0.46575351515328306,24,16,Ligue 1,57,AJ Auxerre,4700000,103,Cameroon,1,19,0,0,1,1
1.1358179731748048,1.7275076156571838,19,13,Premier League,11,Manchester United,28500000,18,France,1,15,0,1,0,0
-0.8385288859113599,-0.32284279766165497,21,10,Eredivisie,645,FC Volendam,1100000,34,Netherlands,1,8,0,0,1,0
0.6093254774184942,-0.16512353509866737,28,53,La Liga,463,Deportivo Alavés,4300000,45,Spain,1,11,0,0,0,1
0.6093254774184942,0.6234727777162706,26,16,Ligue 1,72,OGC Nice,5500000,111,Egypt,1,5,0,1,0,0
0.0828329816621836,-0.7960005853506178,28,350,Pro League,113217,Damac FC,1600000,58,Paraguay,0,28,0,0,1,1
-0.3120363901550493,0.15031499002730783,22,4,Pro League,232,Standard de Liège,2200000,55,Chile,1,8,0,1,1,0
0.3460792295403389,-0.4805620602246426,27,80,Bundesliga,252,LASK Linz,2500000,4,Austria,1,11,0,0,0,1
0.8725717252966494,1.0966305654052335,23,13,Premier League,1796,Burnley,11000000,18,France,0,5,0,1,0,0
-0.7069057619722823,1.5697883530941963,18,13,Premier League,11,Manchester United,1800000,58,Paraguay,0,35,0,1,1,0
1.6623104689311152,1.5697883530941963,25,13,Premier League,13,Newcastle United,36000000,34,Netherlands,0,4,0,1,0,0
0.7409486013575718,0.30803425259029543,28,19,Bundesliga,169,1. FSV Mainz 05,5500000,36,Norway,1,25,0,1,0,0
-1.1017751337895152,-2.215473948417506,28,2018,Serie A,114615,Mushuc Runa,275000,57,Ecuador,1,26,0,1,1,0
0.47770235347941653,0.46575351515328306,25,53,La Liga,481,Sevilla FC,4500000,133,Nigeria,1,9,0,0,0,1
0.6093254774184942,0.7811920402792583,24,308,Primeira Liga,112809,Famalicão,6500000,54,Brazil,1,7,0,0,1,1
-0.18041326621597167,-1.111439110476593,32,350,Pro League,112096,Al Ettifaq,775000,72,Costa Rica,0,5,0,1,0,0
-0.44365951409412696,0.15031499002730783,22,350,Pro League,607,Al Ittihad,1800000,61,Venezuela,1,92,0,0,1,0
-0.048790142276894044,-0.9537198479136054,31,350,Pro League,112883,Al Khaleej,1200000,183,Saudi Arabia,1,93,0,0,1,1
0.0828329816621836,-0.7960005853506178,35,16,Ligue 1,1530,Angers SCO,425000,108,Côte d'Ivoire,1,25,0,1,0,0
0.0828329816621836,0.30803425259029543,24,350,Pro League,131735,Al Kholood,3200000,52,Argentina,1,18,0,0,1,1
-0.5752826380332046,-1.5845968981655558,28,80,Bundesliga,2015,Grazer AK 1902,725000,4,Austria,1,7,0,0,1,1
-0.18041326621597167,0.7811920402792583,21,31,Serie A,110556,Genoa,3000000,14,England,1,15,0,1,1,1
-0.3120363901550493,-0.6382813227876302,23,53,La Liga,463,Deportivo Alavés,1400000,45,Spain,0,24,0,1,1,0
0.7409486013575718,0.7811920402792583,25,31,Serie A,39,Atalanta,8500000,15,Montenegro,1,90,0,0,0,1
-0.3120363901550493,1.0966305654052335,20,4,Pro League,230,Royal Antwerp FC,2300000,7,Belgium,1,2,0,1,1,0
-0.3120363901550493,-1.2691583730395806,32,68,Süper Lig,101025,Gençlerbirliği SK,700000,12,Czechia,0,23,0,1,1,0
-0.3120363901550493,-1.111439110476593,25,68,Süper Lig,101037,Çaykur Rizespor,1200000,48,Türkiye,1,11,0,0,1,1
-0.44365951409412696,-1.4268776356025683,29,2018,Serie A,114615,Mushuc Runa,850000,57,Ecuador,1,40,0,0,1,1
0.3460792295403389,1.7275076156571838,19,10,Eredivisie,246,Feyenoord,5500000,43,Slovakia,1,16,0,0,1,1
-0.048790142276894044,-0.9537198479136054,26,53,La Liga,463,Deportivo Alavés,1500000,97,Algeria,1,21,0,0,1,1
0.3460792295403389,0.30803425259029543,25,31,Serie A,111974,Sassuolo,3100000,160,Indonesia,1,21,0,1,0,0
0.21445610560126124,1.4120690905312088,19,13,Premier League,5,Chelsea,4500000,45,Spain,1,38,0,0,0,1
-0.048790142276894044,-0.4805620602246426,27,308,Primeira Liga,1438,Santa Clara,1600000,38,Portugal,1,8,0,0,1,0
0.3460792295403389,1.4120690905312088,20,31,Serie A,44,Inter,5500000,27,Italy,1,94,0,0,0,1
0.47770235347941653,-0.32284279766165497,27,308,Primeira Liga,1896,Sporting Clube de Braga,2800000,54,Brazil,1,3,0,1,0,0
-0.44365951409412696,0.30803425259029543,21,10,Eredivisie,100638,Telstar,1900000,34,Netherlands,1,39,0,0,1,0
-0.048790142276894044,-0.32284279766165497,25,53,La Liga,1853,Levante UD,1800000,45,Spain,0,6,0,1,1,1
0.3460792295403389,0.7811920402792583,22,332,Premier League,101059,Shakhtar Donetsk,5000000,54,Brazil,0,13,0,1,1,0
0.0828329816621836,-0.7960005853506178,27,68,Süper Lig,111339,Kasımpaşa SK,1500000,23,Hungary,0,41,0,1,1,0
-0.3120363901550493,-0.7960005853506178,26,68,Süper Lig,111339,Kasımpaşa SK,1200000,57,Ecuador,1,14,0,1,1,0
-0.3120363901550493,-1.2691583730395806,29,80,Bundesliga,780,SV Ried,1000000,140,South Africa,0,6,0,0,1,0
0.0828329816621836,0.7811920402792583,21,19,Bundesliga,32,Bayer 04 Leverkusen,3600000,34,Netherlands,1,19,0,0,1,1
0.0828329816621836,1.0966305654052335,20,19,Bundesliga,10029,TSG 1899 Hoffenheim,3800000,21,Germany,1,17,0,0,1,0
0.3460792295403389,-0.16512353509866737,25,19,Bundesliga,169,1. FSV Mainz 05,2600000,95,United States,1,15,0,0,1,0
0.47770235347941653,-0.32284279766165497,30,31,Serie A,1745,Como,2500000,21,Germany,0,2,0,1,0,0
-0.18041326621597167,0.46575351515328306,21,53,La Liga,1860,Getafe CF,2700000,14,England,0,11,0,0,1,1
-0.048790142276894044,-0.16512353509866737,24,10,Eredivisie,1913,SC Heerenveen,2100000,13,Denmark,0,20,0,0,1,1
0.47770235347941653,1.4120690905312088,22,4,Pro League,681,KVC Westerlo,6500000,48,Türkiye,1,40,0,1,0,0
-0.3120363901550493,-0.32284279766165497,24,68,Süper Lig,113142,Alanyaspor,1600000,48,Türkiye,0,88,0,1,1,0
0.0828329816621836,-0.0074042725356797704,24,308,Primeira Liga,114510,Casa Pia,2400000,104,Cabo Verde,1,10,0,0,1,1
-0.3120363901550493,-1.2691583730395806,32,2018,Serie A,110981,Barcelona de Guayaquil,700000,57,Ecuador,1,2,0,1,1,0
1.39906422105296,0.9389113028422459,29,53,La Liga,241,FC Barcelona,19500000,13,Denmark,1,15,0,1,1,0
-0.18041326621597167,0.15031499002730783,23,308,Primeira Liga,112513,FC Arouca,2700000,60,Uruguay,0,24,0,0,1,1
0.8725717252966494,1.254349827968221,21,16,Ligue 1,72,OGC Nice,15000000,18,France,0,25,0,0,1,1
-0.8385288859113599,-0.4805620602246426,23,68,Süper Lig,110776,Gaziantep FK,1000000,7,Belgium,0,38,0,1,1,0
-0.44365951409412696,-0.9537198479136054,25,10,Eredivisie,100632,Go Ahead Eagles,1100000,46,Sweden,1,14,0,0,1,1
0.3460792295403389,-0.0074042725356797704,25,68,Süper Lig,131174,Eyüpspor,3100000,39,Romania,1,70,0,0,1,1
-0.3120363901550493,-0.16512353509866737,24,16,Ligue 1,71,FC Nantes,1900000,167,Korea Republic,1,5,0,0,1,0
-0.5752826380332046,-1.5845968981655558,31,80,Bundesliga,2015,Grazer AK 1902,600000,4,Austria,1,28,0,1,1,1
-0.18041326621597167,0.7811920402792583,20,31,Serie A,50,Parma,2900000,95,United States,1,25,0,0,1,0
-0.44365951409412696,-0.32284279766165497,23,4,Pro League,680,Sint-Truidense VV,1700000,129,Morocco,1,10,0,0,1,1
0.3460792295403389,0.6234727777162706,23,16,Ligue 1,111817,Paris FC,4700000,18,France,1,9,0,0,0,1
0.47770235347941653,-0.32284279766165497,32,53,La Liga,1853,Levante UD,2000000,45,Spain,1,5,0,1,1,0
0.6093254774184942,1.4120690905312088,20,10,Eredivisie,247,PSV,9500000,34,Netherlands,1,7,0,0,1,1
-0.44365951409412696,0.15031499002730783,21,10,Eredivisie,634,Fortuna Sittard,1900000,34,Netherlands,1,23,0,0,1,0
1.5306873449920377,0.9389113028422459,33,53,La Liga,453,RCD Mallorca,12500000,45,Spain,1,21,0,1,0,0
-0.7069057619722823,-1.7423161607285433,28,80,Bundesliga,15009,SC Rheindorf Altach,600000,4,Austria,1,18,0,0,1,0
-0.048790142276894044,1.254349827968221,19,4,Pro League,229,RSC Anderlecht,3100000,48,Türkiye,0,58,0,1,1,0
0.47770235347941653,-0.16512353509866737,26,19,Bundesliga,31,1. FC Köln,3600000,21,Germany,1,37,0,0,1,1
0.3460792295403389,-0.4805620602246426,27,31,Serie A,55,Udinese,2500000,14,England,1,9,0,0,0,1
-0.5752826380332046,-1.5845968981655558,29,80,Bundesliga,2015,Grazer AK 1902,700000,4,Austria,0,10,0,0,1,1
0.7409486013575718,1.0966305654052335,22,16,Ligue 1,219,Olympique de Marseille,10500000,14,England,1,4,0,1,0,0
-0.44365951409412696,0.30803425259029543,20,10,Eredivisie,1915,FC Groningen,1900000,34,Netherlands,1,14,0,0,1,1
-0.5752826380332046,-1.111439110476593,25,80,Bundesliga,256,FK Austria Wien,875000,18,France,0,21,0,1,1,0
-0.8385288859113599,-1.900035423291531,29,350,Pro League,131798,NEOM SC,475000,183,Saudi Arabia,1,18,0,0,1,0
-0.18041326621597167,-1.111439110476593,28,350,Pro League,112139,Al Nassr,1100000,183,Saudi Arabia,1,17,0,0,1,0
-0.8385288859113599,-1.900035423291531,29,68,Süper Lig,111339,Kasımpaşa SK,425000,48,Türkiye,0,33,0,1,1,0
-0.048790142276894044,-0.4805620602246426,26,308,Primeira Liga,1438,Santa Clara,1700000,130,Mozambique,1,2,0,1,1,0
-0.048790142276894044,0.15031499002730783,23,80,Bundesliga,252,LASK Linz,2700000,95,United States,0,2,0,1,1,0
-0.5752826380332046,-1.5845968981655558,29,10,Eredivisie,100638,Telstar,700000,34,Netherlands,1,16,0,0,1,0
-0.18041326621597167,0.6234727777162706,20,80,Bundesliga,191,FC Red Bull Salzburg,2500000,126,Mali,1,5,0,0,1,0
-0.18041326621597167,-0.0074042725356797704,23,10,Eredivisie,100646,Sparta Rotterdam,2300000,85,Curacao,1,2,0,1,1,0
-0.44365951409412696,-0.0074042725356797704,23,2013,Pro League,111701,Al Ain,1800000,38,Portugal,0,2,0,1,1,0
0.21445610560126124,-0.4805620602246426,27,16,Ligue 1,68,FC Metz,2000000,108,Côte d'Ivoire,1,39,0,1,1,0
-0.048790142276894044,-0.9537198479136054,34,308,Primeira Liga,114510,Casa Pia,500000,38,Portugal,1,18,0,1,1,0
0.21445610560126124,0.15031499002730783,25,31,Serie A,206,Hellas Verona FC,2500000,136,Senegal,1,36,0,0,1,0
0.0828329816621836,-0.7960005853506178,27,68,Süper Lig,131174,Eyüpspor,1700000,117,Ghana,1,40,0,0,1,1
0.0828329816621836,-0.7960005853506178,31,68,Süper Lig,101020,Kayserispor,1300000,38,Portugal,1,7,0,0,1,1
0.0828329816621836,0.9389113028422459,21,53,La Liga,453,RCD Mallorca,3600000,45,Spain,1,18,0,0,0,1
1.004194849235727,0.30803425259029543,31,31,Serie A,46,Lazio,7000000,18,France,1,2,0,1,0,0
-0.44365951409412696,0.30803425259029543,22,308,Primeira Liga,131463,AVS Futebol SAD,1900000,38,Portugal,1,23,0,0,1,0
-0.048790142276894044,0.46575351515328306,23,53,La Liga,452,RCD Espanyol,3100000,14,England,1,24,0,0,1,1
0.21445610560126124,0.46575351515328306,22,16,Ligue 1,217,FC Lorient,3800000,36,Norway,1,93,0,0,1,1
-0.3120363901550493,0.46575351515328306,21,31,Serie A,347,Lecce,2300000,1,Albania,1,10,0,0,1,0
-0.048790142276894044,-0.0074042725356797704,24,308,Primeira Liga,744,Rio Ave FC,2000000,14,England,0,4,0,1,0,0
0.0828329816621836,-0.7960005853506178,29,68,Süper Lig,748,Samsunspor,1600000,136,Senegal,1,19,0,0,0,1
0.47770235347941653,-0.16512353509866737,26,308,Primeira Liga,10020,GD Estoril Praia,3600000,97,Algeria,0,99,0,0,1,1
-0.18041326621597167,-0.32284279766165497,25,31,Serie A,347,Lecce,1600000,18,France,1,75,0,0,1,0
-0.9701520098504375,-0.0074042725356797704,21,53,La Liga,463,Deportivo Alavés,975000,45,Spain,1,28,0,0,1,0
-0.5752826380332046,-1.111439110476593,26,350,Pro League,605,Al Hilal,850000,183,Saudi Arabia,1,88,0,1,1,0
-0.3120363901550493,-0.16512353509866737,23,10,Eredivisie,1971,Excelsior,1900000,18,France,0,12,0,1,1,0
0.21445610560126124,0.15031499002730783,23,31,Serie A,39,Atalanta,2800000,117,Ghana,1,7,0,0,1,1
0.21445610560126124,0.6234727777162706,22,13,Premier League,106,Sunderland,4200000,14,England,1,14,0,0,1,1
-0.18041326621597167,1.0966305654052335,20,31,Serie A,111434,Cremonese,2700000,136,Senegal,0,30,0,1,0,0
0.6093254774184942,-0.16512353509866737,32,53,La Liga,479,CA Osasuna,2900000,45,Spain,0,3,0,1,0,0
1.39906422105296,1.4120690905312088,25,16,Ligue 1,65,Lille OSC,26500000,54,Brazil,0,4,0,1,0,0
0.21445610560126124,-0.4805620602246426,27,10,Eredivisie,1903,FC Utrecht,2000000,7,Belgium,1,2,0,1,0,0
0.6093254774184942,-0.16512353509866737,31,53,La Liga,110827,Real Oviedo,2900000,108,Côte d'Ivoire,1,2,0,1,0,0
-0.18041326621597167,-1.111439110476593,29,2018,Serie A,112908,Independiente del Valle,1100000,55,Chile,1,13,0,1,1,0
-0.18041326621597167,0.46575351515328306,20,4,Pro League,110724,KV Mechelen,2500000,18,France,1,7,0,1,1,0
-0.3120363901550493,-1.2691583730395806,32,10,Eredivisie,645,FC Volendam,800000,85,Curacao,0,10,0,0,1,1
-0.44365951409412696,0.6234727777162706,20,13,Premier League,19,West Ham United,2100000,35,Northern Ireland,0,50,0,0,1,1
-0.18041326621597167,-0.6382813227876302,26,4,Pro League,100087,Oud-Heverlee Leuven,1600000,110,Congo DR,1,21,0,0,1,0
1.2674410971138823,0.6234727777162706,33,13,Premier League,13,Newcastle United,8500000,14,England,0,33,0,1,0,0
-0.3120363901550493,-0.32284279766165497,24,308,Primeira Liga,112513,FC Arouca,1600000,45,Spain,1,11,0,0,1,1
0.3460792295403389,-0.32284279766165497,25,31,Serie A,50,Parma,2800000,46,Sweden,0,11,0,0,1,1
-0.5752826380332046,-1.5845968981655558,29,4,Pro League,537,FCV Dender EH,700000,7,Belgium,1,70,0,1,1,1
-0.7069057619722823,-1.7423161607285433,30,80,Bundesliga,780,SV Ried,550000,4,Austria,1,8,0,0,1,0
-0.18041326621597167,-0.32284279766165497,23,10,Eredivisie,100632,Go Ahead Eagles,1800000,7,Belgium,1,17,0,0,1,1
-1.1017751337895152,-0.16512353509866737,19,53,La Liga,110827,Real Oviedo,775000,45,Spain,1,31,0,0,1,0
0.21445610560126124,-0.6382813227876302,29,10,Eredivisie,634,Fortuna Sittard,1800000,10,Croatia,0,10,0,0,1,0
0.21445610560126124,0.6234727777162706,22,19,Bundesliga,169,1. FSV Mainz 05,4200000,21,Germany,1,11,0,0,1,1
-1.1017751337895152,-1.4268776356025683,25,350,Pro League,113222,Al Hazem FC,475000,183,Saudi Arabia,0,61,0,1,1,0
-0.18041326621597167,-1.111439110476593,28,4,Pro League,232,Standard de Liège,1100000,108,Côte d'Ivoire,0,15,0,1,1,0
-0.3120363901550493,-1.111439110476593,27,2018,Serie A,112908,Independiente del Valle,1100000,57,Ecuador,0,15,0,1,1,0
-0.44365951409412696,-0.9537198479136054,25,80,Bundesliga,15040,WSG Tirol,1000000,4,Austria,1,6,0,1,1,1
0.3460792295403389,0.30803425259029543,23,19,Bundesliga,25,SC Freiburg,3300000,18,France,0,33,0,1,1,0
-0.5752826380332046,-0.9537198479136054,26,308,Primeira Liga,112516,CD Tondela,900000,140,South Africa,1,15,0,0,1,0
0.7409486013575718,0.46575351515328306,26,16,Ligue 1,72,OGC Nice,7500000,133,Nigeria,0,9,0,0,1,1
-0.048790142276894044,0.46575351515328306,21,31,Serie A,110738,Pisa,3100000,27,Italy,0,3,0,1,1,1
0.3460792295403389,1.5697883530941963,21,4,Pro League,231,Club Brugge KV,6000000,7,Belgium,1,17,0,0,0,1
1.004194849235727,0.30803425259029543,30,16,Ligue 1,378,Stade Brestois 29,8500000,18,France,1,5,0,1,0,0
0.3460792295403389,-0.4805620602246426,35,2018,Serie A,110986,LDU Quito,625000,80,Haiti,1,4,0,1,0,0
-0.048790142276894044,-0.9537198479136054,27,332,Premier League,101059,Shakhtar Donetsk,1500000,49,Ukraine,0,9,0,0,1,1
1.2674410971138823,1.0966305654052335,26,13,Premier League,18,Tottenham Hotspur,20500000,4,Austria,1,4,0,1,0,0
-0.44365951409412696,-0.32284279766165497,23,80,Bundesliga,110720,Blau-Weiß Linz,1700000,4,Austria,0,19,0,0,1,0
-0.8385288859113599,-0.6382813227876302,22,68,Süper Lig,101026,Göztepe SK,1000000,1,Albania,1,2,0,1,1,0
-0.048790142276894044,0.9389113028422459,20,16,Ligue 1,65,Lille OSC,3400000,36,Norway,0,14,0,0,1,1
-0.44365951409412696,-0.32284279766165497,23,10,Eredivisie,634,Fortuna Sittard,1600000,34,Netherlands,0,8,0,1,1,0
0.0828329816621836,-0.32284279766165497,24,31,Serie A,110738,Pisa,2200000,27,Italy,1,50,0,0,1,0
0.0828329816621836,-0.7960005853506178,30,2018,Serie A,110986,LDU Quito,1600000,56,Colombia,1,16,0,0,0,1
0.3460792295403389,-0.16512353509866737,25,19,Bundesliga,100409,FC Augsburg,2900000,145,Tunisia,1,26,0,0,1,1
-0.5752826380332046,-1.4268776356025683,26,4,Pro League,100087,Oud-Heverlee Leuven,850000,21,Germany,1,14,0,1,1,1
1.9255567168092707,1.4120690905312088,32,19,Bundesliga,112172,RB Leipzig,27500000,23,Hungary,1,4,0,1,0,0
-0.048790142276894044,-0.9537198479136054,28,19,Bundesliga,111235,1. FC Heidenheim 1846,1400000,21,Germany,1,31,0,0,1,1
-0.44365951409412696,-0.32284279766165497,21,80,Bundesliga,191,FC Red Bull Salzburg,1600000,4,Austria,0,30,0,0,1,0
-0.44365951409412696,-0.6382813227876302,25,4,Pro League,15005,SV Zulte Waregem,1100000,21,Germany,1,6,0,1,1,0
-0.8385288859113599,-1.900035423291531,29,80,Bundesliga,15040,WSG Tirol,475000,4,Austria,1,33,0,0,1,1
-0.8385288859113599,-1.900035423291531,28,350,Pro League,131798,NEOM SC,475000,183,Saudi Arabia,0,40,0,0,1,0
-0.048790142276894044,0.46575351515328306,21,308,Primeira Liga,114510,Casa Pia,3100000,38,Portugal,1,21,0,0,1,1
0.47770235347941653,-0.32284279766165497,28,53,La Liga,1860,Getafe CF,3100000,45,Spain,1,18,0,0,1,1
-0.048790142276894044,-0.9537198479136054,33,68,Süper Lig,101032,Kocaelispor,900000,48,Türkiye,1,25,0,0,0,1
0.3460792295403389,-0.4805620602246426,33,350,Pro League,112883,Al Khaleej,1100000,34,Netherlands,1,4,0,1,0,0
0.47770235347941653,0.9389113028422459,23,68,Süper Lig,327,Beşiktaş JK,7000000,126,Mali,1,19,0,0,1,1
-0.44365951409412696,0.30803425259029543,20,16,Ligue 1,64,RC Lens,1800000,101,Burkina Faso,1,25,0,1,1,0
-0.18041326621597167,-0.6382813227876302,26,31,Serie A,50,Parma,1400000,52,Argentina,0,5,0,1,0,0
-0.3120363901550493,-1.2691583730395806,33,16,Ligue 1,111817,Paris FC,650000,126,Mali,1,12,0,0,0,1
1.2674410971138823,0.6234727777162706,30,53,La Liga,479,CA Osasuna,14500000,45,Spain,1,24,0,1,0,0
0.0828329816621836,0.7811920402792583,22,332,Premier League,101047,Dynamo Kyiv,3600000,49,Ukraine,1,9,0,0,1,1
-0.048790142276894044,1.5697883530941963,19,19,Bundesliga,112172,RB Leipzig,3600000,21,Germany,1,20,0,0,1,0
-0.44365951409412696,-1.2691583730395806,26,10,Eredivisie,1914,PEC Zwolle,925000,85,Curacao,1,2,0,1,1,0
-0.18041326621597167,-1.111439110476593,29,2018,Serie A,110981,Barcelona de Guayaquil,1100000,57,Ecuador,0,6,0,1,1,0
-0.7069057619722823,-0.9537198479136054,23,80,Bundesliga,2015,Grazer AK 1902,825000,195,Australia,0,14,0,1,1,0
0.47770235347941653,-0.16512353509866737,27,68,Süper Lig,110776,Gaziantep FK,3600000,118,Guinea,1,31,0,0,0,1
-0.18041326621597167,0.46575351515328306,22,10,Eredivisie,1913,SC Heerenveen,2700000,46,Sweden,1,16,0,0,1,0
-0.18041326621597167,-0.4805620602246426,24,2018,Serie A,110986,LDU Quito,1700000,53,Bolivia,1,15,0,0,1,0
-0.18041326621597167,-0.9537198479136054,25,4,Pro League,132231,RAAL La Louvière,1400000,7,Belgium,1,11,0,0,1,1
-0.18041326621597167,-1.111439110476593,32,80,Bundesliga,110720,Blau-Weiß Linz,950000,4,Austria,1,27,0,0,1,1
-0.5752826380332046,-0.16512353509866737,23,4,Pro League,232,Standard de Liège,1500000,14,England,1,88,0,1,1,0
1.2674410971138823,0.6234727777162706,32,31,Serie A,39,Atalanta,11500000,1,Albania,1,19,0,1,0,0
-0.18041326621597167,-0.4805620602246426,23,350,Pro League,115892,Al-Najma SC,1700000,54,Brazil,1,7,0,0,1,1
-0.3120363901550493,0.30803425259029543,21,10,Eredivisie,1915,FC Groningen,2300000,34,Netherlands,1,26,0,0,1,1
-0.3120363901550493,-1.2691583730395806,36,10,Eredivisie,645,FC Volendam,350000,34,Netherlands,1,21,0,0,1,1
0.0828329816621836,-0.7960005853506178,35,308,Primeira Liga,112516,CD Tondela,500000,38,Portugal,0,18,0,1,1,0
0.0828329816621836,-0.0074042725356797704,23,16,Ligue 1,217,FC Lorient,2400000,108,Côte d'Ivoire,1,9,0,0,0,1
-0.048790142276894044,-0.9537198479136054,30,68,Süper Lig,101025,Gençlerbirliği SK,1400000,136,Senegal,1,29,0,0,0,1
-0.048790142276894044,-0.16512353509866737,25,68,Süper Lig,101014,Medipol Başakşehir FK,1900000,48,Türkiye,0,20,0,0,1,0
0.47770235347941653,-0.32284279766165497,31,10,Eredivisie,1908,FC Twente,2100000,34,Netherlands,1,3,0,1,0,0
-0.3120363901550493,-0.16512353509866737,23,31,Serie A,110738,Pisa,1900000,38,Portugal,1,19,0,1,0,0
0.0828329816621836,-0.7960005853506178,30,350,Pro League,607,Al Ittihad,1500000,183,Saudi Arabia,1,24,0,0,1,1
0.0828329816621836,-0.0074042725356797704,24,19,Bundesliga,23,Borussia Mönchengladbach,2200000,21,Germany,1,6,0,0,1,0
-0.048790142276894044,1.0966305654052335,20,308,Primeira Liga,112513,FC Arouca,3300000,163,Japan,1,21,0,0,1,0
-0.7069057619722823,-1.4268776356025683,25,4,Pro League,132231,RAAL La Louvière,650000,134,Rwanda,1,8,0,0,1,0
-0.5752826380332046,-0.32284279766165497,22,4,Pro League,1750,Cercle Brugge KSV,1500000,7,Belgium,1,27,0,0,1,0
-0.44365951409412696,0.6234727777162706,21,308,Primeira Liga,234,SL Benfica,2100000,38,Portugal,1,86,0,0,1,0
0.0828329816621836,1.0966305654052335,20,19,Bundesliga,22,Borussia Dortmund,3600000,52,Argentina,1,28,0,1,0,0
0.3460792295403389,1.0966305654052335,21,4,Pro League,1750,Cercle Brugge KSV,5500000,108,Côte d'Ivoire,1,10,0,0,0,1
0.6093254774184942,1.4120690905312088,21,19,Bundesliga,1824,Eintracht Frankfurt,9000000,21,Germany,1,34,0,1,1,0
0.8725717252966494,0.46575351515328306,27,31,Serie A,189,Bologna,8000000,56,Colombia,0,26,0,1,0,0
-0.048790142276894044,-0.0074042725356797704,24,19,Bundesliga,111235,1. FC Heidenheim 1846,2000000,21,Germany,1,16,0,0,1,0
0.0828329816621836,0.7811920402792583,21,308,Primeira Liga,1888,Gil Vicente FC,3600000,54,Brazil,1,9,0,0,1,1
0.3460792295403389,-0.0074042725356797704,24,308,Primeira Liga,10020,GD Estoril Praia,3200000,61,Venezuela,1,9,0,0,0,1
-0.048790142276894044,0.30803425259029543,19,16,Ligue 1,76,RC Strasbourg Alsace,2800000,18,France,1,41,0,0,1,0
-0.5752826380332046,-0.4805620602246426,23,10,Eredivisie,100634,Heracles Almelo,1300000,34,Netherlands,0,32,0,0,1,0
0.6093254774184942,-0.16512353509866737,28,53,La Liga,479,CA Osasuna,4200000,45,Spain,1,11,0,0,1,1
0.3460792295403389,1.254349827968221,22,10,Eredivisie,246,Feyenoord,5500000,126,Mali,1,27,0,0,1,1
0.47770235347941653,1.0966305654052335,20,31,Serie A,52,Roma,6500000,25,Republic of Ireland,1,11,0,0,0,1
0.21445610560126124,0.46575351515328306,24,53,La Liga,110827,Real Oviedo,3800000,45,Spain,1,19,0,0,0,1
-0.048790142276894044,-0.16512353509866737,25,10,Eredivisie,1910,NEC Nijmegen,2100000,129,Morocco,1,34,0,0,0,1
-0.44365951409412696,1.4120690905312088,20,350,Pro League,111674,Al Shabab,2200000,45,Spain,1,7,0,0,1,1
0.7409486013575718,0.9389113028422459,23,16,Ligue 1,111817,Paris FC,8000000,54,Brazil,0,6,0,1,0,0
-0.5752826380332046,0.30803425259029543,21,68,Süper Lig,101014,Medipol Başakşehir FK,1800000,191,Uzbekistan,1,11,0,0,1,0
-0.3120363901550493,0.30803425259029543,22,10,Eredivisie,1915,FC Groningen,2300000,129,Morocco,0,10,0,0,1,1
0.3460792295403389,1.8852268782201715,18,19,Bundesliga,28,Hamburger SV,5000000,10,Croatia,1,44,0,1,0,0
-0.18041326621597167,0.30803425259029543,22,10,Eredivisie,1971,Excelsior,2700000,51,Serbia,1,22,0,0,1,1
-0.5752826380332046,-1.5845968981655558,27,68,Süper Lig,101025,Gençlerbirliği SK,750000,48,Türkiye,1,35,0,0,1,0
-0.048790142276894044,-0.9537198479136054,29,2018,Serie A,110981,Barcelona de Guayaquil,1400000,52,Argentina,0,30,0,0,1,1
-0.44365951409412696,-1.4268776356025683,31,350,Pro League,112391,Al Qadsiah FC,700000,183,Saudi Arabia,0,11,0,1,1,0
-0.3120363901550493,-0.0074042725356797704,22,80,Bundesliga,110720,Blau-Weiß Linz,2300000,4,Austria,1,20,0,0,1,1
1.39906422105296,0.7811920402792583,35,350,Pro League,113057,Al Fayha,5500000,14,England,1,5,0,1,0,0
-0.048790142276894044,-0.0074042725356797704,23,68,Süper Lig,101014,Medipol Başakşehir FK,2200000,10,Croatia,1,77,0,1,1,1
0.47770235347941653,1.0966305654052335,20,350,Pro League,112139,Al Nassr,6500000,54,Brazil,0,20,0,0,1,1
-0.048790142276894044,1.5697883530941963,18,4,Pro League,681,KVC Westerlo,3500000,45,Spain,1,10,0,0,1,1
-0.048790142276894044,-0.4805620602246426,25,332,Premier League,101047,Dynamo Kyiv,1900000,87,Panama,1,39,0,0,0,1
1.793933592870193,1.5697883530941963,28,53,La Liga,240,Atlético Madrid,36500000,45,Spain,1,24,0,1,0,0
1.004194849235727,0.46575351515328306,27,13,Premier League,5,Chelsea,10500000,18,France,1,2,0,1,1,0
-0.048790142276894044,0.46575351515328306,22,10,Eredivisie,1908,FC Twente,2900000,34,Netherlands,1,38,0,1,0,0
-0.8385288859113599,-0.6382813227876302,23,68,Süper Lig,131174,Eyüpspor,1100000,44,Slovenia,0,99,0,0,1,0
0.3460792295403389,0.30803425259029543,26,350,Pro League,605,Al Hilal,3100000,183,Saudi Arabia,1,87,0,1,0,0
